name,team,position,gw1_opponent_team,gw2_opponent_team,gw3_opponent_team,gw4_opponent_team,gw5_opponent_team,gw6_opponent_team,gw7_opponent_team,gw8_opponent_team,gw9_opponent_team,gw10_opponent_team,gw11_opponent_team,gw12_opponent_team,gw13_opponent_team,gw14_opponent_team,gw15_opponent_team,gw16_opponent_team,gw17_opponent_team,gw18_opponent_team,gw19_opponent_team,gw20_opponent_team,gw21_opponent_team,gw22_opponent_team,gw23_opponent_team,gw24_opponent_team,gw25_opponent_team,gw26_opponent_team,gw27_opponent_team,gw28_opponent_team,gw29_opponent_team,gw30_opponent_team,gw31_opponent_team,gw32_opponent_team,gw33_opponent_team,gw34_opponent_team,gw35_opponent_team,gw36_opponent_team,gw37_opponent_team,gw38_opponent_team
Jack Walton,12.0,GK,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
Jacob Brown,12.0,FWD,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
Jacob Bruun Larsen,6.0,MID,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Jacob Murphy,15.0,MID,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Jacob Ramsey,2.0,MID,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Jacob Wright,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
Jadan Raymond,,,,,,,,,,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jaden Philogene-Bidace,2.0,MID,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Jadon Sancho,14.0,MID,20.0,18.0,16.0,1.0,5.0,6.0,8.0,4.0,17.0,13.0,10.0,12.0,9.0,15.0,7.0,3.0,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0,8.0,1.0,5.0
Jaidon Anthony,3.0,MID,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
Jairo Riedewald,8.0,MID,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jake O'Brien,8.0,DEF,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jakub Kiwior,1.0,DEF,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Jakub Moder,5.0,MID,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Jamaal Lascelles,15.0,DEF,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Jamal Lewis,15.0,DEF,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Jamal Lowe,3.0,MID,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
James Garner,9.0,MID,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
James Hill,3.0,DEF,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
James Maddison,18.0,MID,4.0,14.0,3.0,6.0,17.0,1.0,11.0,12.0,10.0,8.0,7.0,20.0,2.0,13.0,19.0,15.0,16.0,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0,10.0,12.0,19.0,16.0,15.0,,1.0,11.0,6.0,17.0
James McAtee,13.0,MID,6.0,15.0,17.0,10.0,18.0,15.0,19.0,10.0,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
James McConnell,11.0,MID,7.0,3.0,15.0,2.0,20.0,19.0,18.0,5.0,9.0,16.0,12.0,4.0,13.0,10.0,17.0,8.0,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
James Milner,5.0,MID,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
James Shea,12.0,GK,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
James Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
James Tarkowski,9.0,DEF,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
James Tomkins,8.0,DEF,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
James Trafford,6.0,GK,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
James Ward-Prowse,,,,7.0,5.0,12.0,13.0,11.0,17.0,15.0,2.0,9.0,4.0,16.0,6.0,8.0,18.0,10.0,20.0,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
James Wright,,,,,,,,,,,,,,,,,,,,,,,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Jamie Donley,,,,,,,,,11.0,12.0,10.0,8.0,7.0,20.0,2.0,13.0,19.0,15.0,16.0,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0,10.0,12.0,19.0,16.0,15.0,,1.0,11.0,6.0,17.0
Jamie McDonnell,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Jan Paul van Hecke,5.0,DEF,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Japhet Tanganga,18.0,DEF,4.0,14.0,3.0,6.0,17.0,1.0,11.0,12.0,10.0,8.0,7.0,20.0,2.0,13.0,19.0,15.0,16.0,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0,10.0,12.0,19.0,16.0,15.0,,1.0,11.0,6.0,17.0
Jarell Quansah,11.0,DEF,7.0,3.0,15.0,2.0,20.0,19.0,18.0,5.0,9.0,16.0,12.0,4.0,13.0,10.0,17.0,8.0,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Jarrad Branthwaite,9.0,DEF,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
Jarrod Bowen,19.0,MID,3.0,7.0,5.0,12.0,13.0,11.0,17.0,15.0,2.0,9.0,4.0,16.0,6.0,8.0,18.0,10.0,20.0,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Jason Steele,5.0,GK,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Javier Manquillo GaitÃ¡n,15.0,DEF,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Jay Rodriguez,6.0,FWD,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Jay Stansfield,10.0,FWD,9.0,4.0,1.0,13.0,12.0,8.0,7.0,17.0,18.0,5.0,14.0,2.0,20.0,11.0,16.0,19.0,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
Jayden Bogle,17.0,DEF,8.0,16.0,13.0,9.0,18.0,15.0,19.0,10.0,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
Jayden Danns,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Jayden Luker,,,,,,,,,,,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
Jean-Philippe Gbamin,9.0,MID,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
Jean-Philippe Mateta,8.0,FWD,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jean-Ricner Bellegarde,,,,,,,11.0,12.0,13.0,2.0,3.0,15.0,17.0,18.0,10.0,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
Jeff Hendrick,15.0,MID,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Jefferson Lerma SolÃ­s,8.0,MID,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jeffrey Schlupp,8.0,MID,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jenson Metcalfe,,,,,,,,,,,,,,,,,,,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
Jeremy Sarmiento Morante,5.0,MID,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Jesurun Rak-Sakyi,8.0,MID,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jhon DurÃ¡n,2.0,FWD,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Ji-Soo Kim,,,,,,,,,,14.0,6.0,7.0,19.0,11.0,1.0,12.0,5.0,17.0,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0,10.0,3.0,15.0
Jili Buyabu,,,,,,,,,,,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
Jimi Tauriainen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Joachim Andersen,8.0,DEF,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Joe Gardner,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Joe Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Joe Gomez,11.0,DEF,7.0,3.0,15.0,2.0,20.0,19.0,18.0,5.0,9.0,16.0,12.0,4.0,13.0,10.0,17.0,8.0,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Joe Hodge,20.0,MID,14.0,5.0,9.0,8.0,11.0,12.0,13.0,2.0,3.0,15.0,17.0,18.0,10.0,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
Joe Hugill,,,,,,,,,,,,,,,9.0,15.0,7.0,3.0,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0,8.0,1.0,5.0
Joe Rodon,18.0,DEF,4.0,14.0,3.0,6.0,17.0,1.0,11.0,12.0,10.0,8.0,7.0,20.0,2.0,13.0,19.0,15.0,16.0,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0,10.0,12.0,19.0,16.0,15.0,,1.0,11.0,6.0,17.0
Joe Rothwell,3.0,MID,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
Joe Taylor,12.0,FWD,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
Joe White,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Joe Whitworth,8.0,GK,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Joe Willock,15.0,MID,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Joe Worrall,16.0,DEF,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Joel Matip,11.0,DEF,7.0,3.0,15.0,2.0,20.0,19.0,18.0,5.0,9.0,16.0,12.0,4.0,13.0,10.0,17.0,8.0,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Joel Ward,8.0,DEF,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
John Egan,17.0,DEF,8.0,16.0,13.0,9.0,18.0,15.0,19.0,10.0,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
John Fleck,17.0,MID,8.0,16.0,13.0,9.0,18.0,15.0,19.0,10.0,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
John McAtee,12.0,FWD,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
John McGinn,2.0,MID,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
John Stones,13.0,DEF,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
John-Kymani Gordon,8.0,FWD,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jonathan Castro Otto,20.0,DEF,14.0,5.0,9.0,8.0,11.0,12.0,13.0,2.0,3.0,15.0,17.0,18.0,10.0,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
Jonathan Panzo,16.0,DEF,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Jonjo Shelvey,16.0,MID,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Jonny Evans,,,,,,1.0,5.0,6.0,8.0,4.0,17.0,13.0,10.0,12.0,9.0,15.0,7.0,3.0,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0,8.0,1.0,5.0
Jordan Amissah,17.0,GK,8.0,16.0,13.0,9.0,18.0,15.0,19.0,10.0,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
Jordan Ayew,8.0,MID,17.0,1.0,4.0,20.0,2.0,10.0,14.0,16.0,15.0,18.0,6.0,9.0,12.0,19.0,3.0,11.0,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Jordan Beyer,6.0,DEF,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Jordan Clark,12.0,MID,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
