name,team,position,gw1_goals_conceded,gw2_goals_conceded,gw3_goals_conceded,gw4_goals_conceded,gw5_goals_conceded,gw6_goals_conceded,gw7_goals_conceded,gw8_goals_conceded,gw9_goals_conceded,gw10_goals_conceded,gw11_goals_conceded,gw12_goals_conceded,gw13_goals_conceded,gw14_goals_conceded,gw15_goals_conceded,gw16_goals_conceded,gw17_goals_conceded,gw18_goals_conceded,gw19_goals_conceded,gw20_goals_conceded,gw21_goals_conceded,gw22_goals_conceded,gw23_goals_conceded,gw24_goals_conceded,gw25_goals_conceded,gw26_goals_conceded,gw27_goals_conceded,gw28_goals_conceded,gw29_goals_conceded,gw30_goals_conceded,gw31_goals_conceded,gw32_goals_conceded,gw33_goals_conceded,gw34_goals_conceded,gw35_goals_conceded,gw36_goals_conceded,gw37_goals_conceded,gw38_goals_conceded
Jhon DurÃ¡n,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Jimmy Morgan,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joachim Andersen,7.0,DEF,2.0,1.0,1.0,4.0,1.0,0.0,,,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1
Joe Ayodele-Aribo,17.0,MID,4.0,0.0,1.0,1.0,0.0,1.0,,0.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0
Joe Bryan,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Gelhardt,10.0,FWD,0.0,0.0,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Lolley,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Rodon,18.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Rothwell,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0
Joe Willock,15.0,MID,0.0,0.0,3.0,1.0,2.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0
Joe Wormleighton,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Worrall,16.0,DEF,2.0,0.0,1.0,2.0,6.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,1
Joel Matip,12.0,DEF,2.0,0.0,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
Joel Robles,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4
Joel Ward,7.0,DEF,0.0,1.0,1.0,4.0,1.0,0.0,,,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.0,0.0,3.0,1.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0
John McGinn,2.0,MID,2.0,1.0,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
John Stones,13.0,DEF,0.0,0.0,3.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0
John-Kymani Gordon,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonathan Castro Otto,20.0,DEF,2.0,0.0,1.0,1.0,0.0,0.0,,3.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonathan Panzo,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonjo Shelvey,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonny Evans,11.0,DEF,2.0,4.0,2.0,2.0,1.0,5.0,,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
