name,team,position,gw1_minutes,gw2_minutes,gw3_minutes,gw4_minutes,gw5_minutes,gw6_minutes,gw7_minutes,gw8_minutes,gw9_minutes,gw10_minutes,gw11_minutes,gw12_minutes,gw13_minutes,gw14_minutes,gw15_minutes,gw16_minutes,gw17_minutes,gw18_minutes,gw19_minutes,gw20_minutes,gw21_minutes,gw22_minutes,gw23_minutes,gw24_minutes,gw25_minutes,gw26_minutes,gw27_minutes,gw28_minutes,gw29_minutes,gw30_minutes,gw31_minutes,gw32_minutes,gw33_minutes,gw34_minutes,gw35_minutes,gw36_minutes,gw37_minutes,gw38_minutes
Ibrahima Diallo,17.0,MID,15.0,0.0,0.0,0.0,90.0,55.0,,45.0,0.0,90.0,16.0,2.0,90.0,45.0,0.0,0.0,45.0,0.0,0.0,84.0,90.0,45.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
Ibrahima KonatÃ©,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,21.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,90.0,90.0,,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,0
Idrissa Gueye,,,,,,,,28.0,,90.0,90.0,75.0,80.0,90.0,85.0,64.0,45.0,90.0,83.0,77.0,63.0,81.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,78.0,83.0,59.0,68.0,90.0,81.0,90.0,86.0,55.0,81.0,90
Ilkay GÃ¼ndogan,13.0,MID,77.0,64.0,90.0,29.0,90.0,90.0,,18.0,74.0,0.0,88.0,,0.0,90.0,90.0,90.0,90.0,3.0,90.0,0.0,90.0,6.0,90.0,90.0,54.0,90.0,90.0,,90.0,90.0,0.0,,71.0,90.0,90.0,77.0,0.0,0
Illan Meslier,10.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0
Illia Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,90.0,90.0,90
Imari Samuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0
Isaac Price,,,,,,,,,,,,,,,,,,,,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IshÃ© Samuels-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Issa Diop,19.0,DEF,0.0,0.0,0.0,11.0,0.0,0.0,,90.0,45.0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,8.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,,90.0,0.0,0.0,0.0,0.0,68.0,76.0,90.0,90.0,90
Ivan Neves Abreu Cavaleiro,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ivan PeriÅ¡iÄ,18.0,DEF,24.0,11.0,75.0,73.0,90.0,6.0,,54.0,70.0,10.0,90.0,88.0,29.0,27.0,90.0,90.0,90.0,87.0,85.0,14.0,90.0,78.0,74.0,12.0,0.0,90.0,0.0,53.0,90.0,90.0,90.0,90.0,76.0,89.0,0.0,1.0,5.0,0
Ivan Toney,4.0,FWD,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,81.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,82.0,90.0,90.0,0.0,0.0,0
Jack Butland,7.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Jack Colback,16.0,MID,90.0,0.0,0.0,0.0,21.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,12.0,30.0,45.0,0.0,45.0,0.0,57.0,90.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jack Grealish,13.0,MID,90.0,45.0,0.0,0.0,0.0,0.0,,76.0,74.0,32.0,0.0,,76.0,90.0,63.0,0.0,72.0,86.0,30.0,33.0,90.0,90.0,68.0,90.0,71.0,90.0,90.0,,88.0,90.0,73.0,,86.0,90.0,0.0,12.0,0.0,0
Jack Harrison,10.0,MID,90.0,83.0,82.0,73.0,90.0,45.0,,,78.0,90.0,75.0,25.0,90.0,71.0,45.0,0.0,0.0,63.0,27.0,66.0,90.0,82.0,72.0,85.0,90.0,79.0,90.0,90.0,84.0,90.0,76.0,79.0,90.0,90.0,64.0,63.0,61.0,87
Jack Hinshelwood,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1
Jack Stacey,3.0,DEF,0.0,90.0,0.0,0.0,0.0,1.0,,3.0,0.0,18.0,1.0,0.0,0.0,0.0,17.0,0.0,45.0,0.0,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Jack Stephens,17.0,DEF,45.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0
Jack Wells-Morrison,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jackson Smith,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jacob Murphy,15.0,MID,1.0,15.0,7.0,6.0,26.0,20.0,,19.0,90.0,65.0,58.0,71.0,15.0,19.0,63.0,5.0,6.0,6.0,22.0,5.0,4.0,9.0,9.0,26.0,,13.0,84.0,83.0,67.0,45.0,55.0,65.0,22.0,68.0,64.0,0.0,13.0,21
Jacob Ramsey,2.0,MID,45.0,90.0,90.0,24.0,90.0,90.0,,66.0,82.0,80.0,77.0,80.0,19.0,29.0,90.0,68.0,0.0,0.0,0.0,80.0,90.0,45.0,75.0,28.0,90.0,68.0,90.0,90.0,90.0,90.0,84.0,90.0,76.0,90.0,90.0,90.0,90.0,90
Jaden Philogene-Bidace,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jadon Sancho,14.0,MID,89.0,59.0,70.0,67.0,67.0,66.0,,,69.0,0.0,90.0,86.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,45.0,,0.0,72.0,,28.0,76.0,90.0,,60.0,75.0,16.0,81.0,71.0,90
Jaidon Anthony,3.0,MID,0.0,0.0,45.0,90.0,4.0,5.0,,10.0,0.0,13.0,15.0,0.0,33.0,27.0,0.0,23.0,45.0,79.0,90.0,65.0,90.0,80.0,62.0,33.0,14.0,26.0,87.0,58.0,45.0,0.0,24.0,29.0,0.0,28.0,7.0,17.0,90.0,7
Jairo Riedewald,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1
Jakub Kiwior,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,90.0,90.0,90.0,62.0,79
Jakub Moder,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Jamaal Lascelles,15.0,DEF,0.0,0.0,0.0,0.0,90.0,0.0,,0.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0
Jamal Lewis,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Jamal Lowe,3.0,MID,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James Bree,,,,,,,,,,,,,,,,,,,,,,,,90.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,90
James Furlong,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
James Garner,14.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.0,23.0,17.0,12.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,90.0,90.0,8.0,90.0,90.0,75.0,90.0,90
James Hill,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James Justin,11.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,85.0,90.0,90.0,87.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James Maddison,11.0,MID,90.0,90.0,90.0,0.0,90.0,90.0,,90.0,84.0,90.0,90.0,0.0,90.0,90.0,90.0,24.0,0.0,0.0,0.0,0.0,21.0,66.0,87.0,90.0,0.0,90.0,89.0,89.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,45.0,90
James McArthur,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22
James McAtee,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
James Milner,12.0,MID,31.0,62.0,72.0,21.0,19.0,31.0,,,31.0,0.0,90.0,9.0,61.0,11.0,0.0,22.0,0.0,0.0,0.0,0.0,71.0,5.0,10.0,31.0,90.0,11.0,25.0,,8.0,0.0,9.0,9.0,6.0,4.0,8.0,16.0,18.0,90
James Tarkowski,8.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
James Tomkins,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,52.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James Ward-Prowse,17.0,MID,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,86
James Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jamie Shackleton,10.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jamie Vardy,11.0,FWD,90.0,69.0,64.0,90.0,86.0,18.0,,16.0,61.0,23.0,25.0,63.0,29.0,70.0,20.0,21.0,45.0,75.0,90.0,90.0,85.0,23.0,13.0,15.0,28.0,22.0,14.0,24.0,0.0,57.0,45.0,45.0,20.0,90.0,75.0,90.0,62.0,13
Jan Bednarek,17.0,DEF,90.0,69.0,0.0,0.0,0.0,0.0,,0.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,33.0,90.0,90.0,90.0,40.0,90.0,90.0,90.0,90.0,90.0,90
Jan Paul van Hecke,5.0,DEF,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,,0.0,2.0,,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,1.0,25
Jannik Vestergaard,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Japhet Tanganga,18.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
Jarrad Branthwaite,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jarrod Bowen,19.0,MID,90.0,84.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,87.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,75.0,90.0,90.0,90.0,7.0,83.0,28
Jason Steele,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,90.0,,90.0,90.0,0.0,,90.0,90.0,90.0,90.0,90.0,90
Javier Manquillo GaitÃ¡n,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0
Jay Stansfield,9.0,FWD,0.0,7.0,76.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jean-Philippe Gbamin,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jean-Philippe Mateta,7.0,FWD,32.0,0.0,20.0,16.0,53.0,62.0,,,6.0,4.0,13.0,9.0,28.0,0.0,0.0,31.0,0.0,16.0,29.0,21.0,25.0,7.0,70.0,79.0,70.0,23.0,0.0,0.0,4.0,10.0,1.0,19.0,1.0,0.0,0.0,0.0,10.0,23
Jeff Hendrick,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jefferson Lerma SolÃ­s,3.0,MID,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,83.0,90.0,90.0,90.0,90.0,45.0,90.0,0.0,80.0,90.0,90.0,90.0,90.0,74.0,90.0,90.0,90.0,90.0,90.0,90
Jeffrey Schlupp,7.0,MID,85.0,87.0,81.0,90.0,75.0,90.0,,,16.0,90.0,90.0,90.0,28.0,90.0,90.0,90.0,83.0,90.0,60.0,68.0,64.0,82.0,70.0,90.0,70.0,0.0,79.0,81.0,80.0,79.0,84.0,70.0,25.0,90.0,73.0,0.0,0.0,0
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jeremy Sarmiento Morante,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,23.0,29.0,61.0,7.0,0.0,33.0,0.0,0.0,,7.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Jesse Lingard,16.0,MID,90.0,90.0,83.0,68.0,0.0,66.0,,27.0,68.0,0.0,20.0,85.0,63.0,55.0,11.0,80.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jesurun Rak-Sakyi,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jhon DurÃ¡n,,,,,,,,,,,,,,,,,,,,,,,,8.0,30.0,12.0,0.0,5.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,9.0,22.0,3.0,0
Jimmy Morgan,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joachim Andersen,7.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,37.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,90
Joe Ayodele-Aribo,17.0,MID,90.0,29.0,87.0,88.0,30.0,72.0,,45.0,90.0,78.0,73.0,63.0,72.0,90.0,26.0,8.0,45.0,66.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,69.0,0
Joe Bryan,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Gelhardt,10.0,FWD,6.0,0.0,7.0,8.0,44.0,58.0,,,0.0,6.0,1.0,15.0,6.0,0.0,9.0,1.0,18.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Lolley,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Rodon,18.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Rothwell,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,20.0,6.0,12.0,74.0,24.0,0.0,45.0,31.0,70.0,90.0,58.0,71.0,59.0,90.0,45.0,90.0,72.0,58.0,80.0,0.0,0
Joe Willock,15.0,MID,79.0,75.0,69.0,83.0,90.0,90.0,,90.0,90.0,90.0,12.0,45.0,74.0,70.0,72.0,84.0,83.0,63.0,86.0,70.0,68.0,80.0,35.0,0.0,,27.0,90.0,90.0,83.0,86.0,67.0,90.0,86.0,90.0,77.0,86.0,0.0,0
Joe Wormleighton,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joe Worrall,16.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,27.0,0.0,0.0,0.0,4.0,26.0,26.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,83.0,90.0,90.0,90.0,90.0,0.0,23.0,64.0,0.0,60.0,76.0,90.0,26.0,90.0,90.0,90
Joel Matip,12.0,DEF,90.0,0.0,0.0,0.0,0.0,10.0,,,90.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,45.0,68.0,0.0,90.0,90.0,0.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90
Joel Robles,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90
Joel Ward,7.0,DEF,0.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,0.0,30.0,23.0,90.0,90.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,19.0,90.0,90.0,86.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,90
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,0.0,24.0,90.0,45.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,70.0,,90.0,0.0,0.0,22.0,90.0,79.0,90.0,90.0,90.0,80.0,90.0,0.0,0
John McGinn,2.0,MID,90.0,90.0,72.0,90.0,72.0,64.0,,90.0,90.0,76.0,73.0,90.0,27.0,21.0,20.0,90.0,90.0,77.0,0.0,0.0,0.0,0.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
John Stones,13.0,DEF,0.0,26.0,90.0,90.0,74.0,90.0,,90.0,0.0,0.0,0.0,,0.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,88.0,,90.0,55.0,45.0,,90.0,90.0,0.0,0.0,33.0,0
John-Kymani Gordon,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonathan Castro Otto,20.0,DEF,90.0,77.0,90.0,90.0,90.0,90.0,,90.0,90.0,71.0,90.0,0.0,66.0,0.0,45.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,90.0,68.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonathan Panzo,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonjo Shelvey,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,71.0,66.0,90.0,90.0,90.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonny Evans,11.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,62.0,90
Jordan Ayew,7.0,MID,90.0,62.0,69.0,73.0,14.0,90.0,,,90.0,64.0,90.0,10.0,74.0,27.0,90.0,58.0,90.0,73.0,90.0,68.0,90.0,72.0,90.0,90.0,90.0,74.0,79.0,25.0,45.0,79.0,90.0,90.0,90.0,90.0,83.0,90.0,90.0,90
